id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,calculated_host_listings_count,availability_365,license
781011854555247751,"7 Loft style, nicely decorated, lively district",106130027,Dietrich,Mitte,Wedding Zentrum,52.54993294663614,13.35488198146252,Entire home/apt,82.0,2,7,324,"First name and Last name: Dietrich Jäger <br/> Contact address: Köpenicker Str. 5, 12487, Berlin, Deutschland <br/>Listing address: Amsterdamer Str. 8, 13347, Berlin, Deutschland"
781198600477645853,Heartbeat of Berlin: Stay by East Side Gallery.,65358810,Markus,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5013604,13.4528593,Entire home/apt,222.0,3,1,301,02/Z/RA/016758-23
781269468669291206,Kuhdamm KadeWe Innenstadt Berlin Luxus Apartment,278200539,Sem,Tempelhof - Schöneberg,Schöneberg-Nord,52.50084,13.33907,Entire home/apt,299.0,1,1,286,04/Z/RA/012982-22
781562163986653456,"Schöne  Dachgeschosswhg,3 Zimmer",2629761,Sophie,Neukölln,Neuköllner Mitte/Zentrum,52.4659735,13.4345647,Entire home/apt,160.0,3,1,24,"First name and Last name: Sophie Burkart <br/> Contact address: Hertastr. 13, 12051, Berlin , Deutschland  <br/>Listing address: Hertastr.13, 12051, Berlin , Deutschland "
781618362186442831,"Brand new, Luxury waterfront Loft",384852671,Elena,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.49611,13.46753,Private room,132.0,3,1,354,02/Z/AZ/016664-22
781637919195072505,"Blueground | Mitte, near Spree",434485440,Blueground,Mitte,Moabit West,52.5251173,13.3324929,Entire home/apt,137.0,90,302,141,"Legal entity name and Legal form: BLUEGROUND GERMANY GmbH <br/>Legal representatives or Trade register number: HRB 232347 B <br/> Entity address: Akazienstraße 3a, 10823, Berlin, Germany <br/>Listing address: Zwinglistraße 34, 10555, Berlin, Germany"
781638277920289319,"Blueground | Mitte, near Spree",434485440,Blueground,Mitte,Moabit West,52.5251173,13.3324929,Entire home/apt,136.0,90,302,283,"Legal entity name and Legal form: BLUEGROUND GERMANY GmbH <br/>Legal representatives or Trade register number: HRB 232347 B <br/> Entity address: Akazienstraße 3a , 10823, Berlin, Germany <br/>Listing address: Zwinglistraße 34, 10555, Berlin,  Germany"
781861168741457758,"Big, bright and cozy flat in central berlin",122967407,Eileen,Mitte,Moabit West,52.53176,13.33778,Entire home/apt,180.0,4,1,206,01/Z/AZ/016177-24
782436657878747671,High quality furnished and equipped apartment,7285140,Friedrich,Treptow - Köpenick,Adlershof,52.4354274933449,13.543089022753922,Entire home/apt,75.0,184,2,364,Unknown
782599873758798614,Cosy Apartment in Friedrichshain,7842908,Ria,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51920718136548,13.453940604517266,Entire home/apt,81.0,5,2,20,"Legal entity name and Legal form: Knipp Immobilien Consulting UG <br/>Legal representatives or Trade register number: HRB 218789 B <br/> Entity address: Landsberger Allee 223, 13055, Berlin, Deutschland  <br/>Listing address: Rigaer Straße , 10247, Berlin, Deutschland"
783118783690353126,Feines Apartment in der Mitte,6732062,Enrico,Pankow,Prenzlauer Berg Südwest,52.53215,13.40706,Entire home/apt,90.0,3,5,292,o2/Z/ZE/003768-16
783178287845121107,Berlin city New quite apartment,133626060,Oleg,Charlottenburg-Wilm.,Neue Kantstraße,52.5016855072229,13.304225109995746,Entire home/apt,106.0,90,1,90,Unknown
783710394212113794,Cozy home in wonderful district of Friedrichshain,77904168,Sonya,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51864,13.46865,Entire home/apt,253.0,2,1,26,02/Z/RA/016651-22
783876845445285909,Loft-style flat near Prenzl Berg & lake Weißensee,6510289,Julia,Pankow,Weißensee,52.55204,13.4506,Entire home/apt,100.0,180,1,268,03/Z/RA/007733-22
783931947227847240,wonderful room Am Treptower Park,38999074,Dali,Treptow - Köpenick,Plänterwald,52.48574061211576,13.465159403011398,Private room,78.0,2,2,353,"First name and Last name: Mohamed Ali Ltiaef <br/> Contact address: Am Treptower Park , 12435, Berlin, Germany <br/>Listing address: Am Treptower Park , 12435, Berlin, Germany"
784516559103832348,Möbliertes Wohnen Charlottenburg,82127706,Maike,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.5184562,13.3067002,Entire home/apt,52.0,92,1,364,Unknown
784629408539062620,Top Lage im Friedrichshain Kiez,491879841,Ekaterina,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.5257791,13.4468392,Private room,64.0,92,1,351,Unknown
784637456544280014,MM Art Gallery Apartment Berlin,1732194,Martin,Mitte,Alexanderplatz,52.527055,13.3919211,Entire home/apt,126.0,2,1,138,01/Z/AZ/015713-23
784689943886006637,Gehobene Terrassenwohnung,491890453,Andreas,Marzahn - Hellersdorf,Mahlsdorf,52.5140915,13.6210977,Entire home/apt,100.0,92,1,365,Unknown
785268077931233600,Couple Apartment in Berlin Mitte,25181498,Carsten,Pankow,Prenzlauer Berg Südwest,52.5296122,13.4062557,Entire home/apt,80.0,96,3,365,Unknown
785300501028215584,Charlottenburg quite and near U7,39316881,Donatella,Charlottenburg-Wilm.,Mierendorffplatz,52.525532,13.3070634,Entire home/apt,55.0,92,1,111,Unknown
785309460111570132,Lovely room in house with garden,102949851,Nadja,Steglitz - Zehlendorf,Teltower Damm,52.4153955,13.2640287,Private room,30.0,92,1,90,Unknown
785515581681791930,Stilvolles Studio mit Balkon Nähe Ku’damm,99963884,Klaus,Charlottenburg-Wilm.,Düsseldorfer Straße,52.4975868,13.3169818,Entire home/apt,50.0,92,1,247,Unknown
785629323650118329,"Zentrale Lage, direkt am Kudamm",141475868,Kai,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49818060523265,13.307874728981826,Private room,121.0,1,1,358,45/2/56/677673/57
786062185991628351,Helle Wohnung mit Doppelbett,274202606,Maja And Mark,Tempelhof - Schöneberg,Tempelhof,52.47469402453072,13.36709775030613,Entire home/apt,68.0,3,4,267,"First name and Last name: Maja Lehmann <br/> Contact address: Fichtestr.25, 10967, Berlin, Deutschland <br/>Listing address: Werner-Voß-Damm 56, 12101, Berlin, Deutschland"
786171918791315478,Sweet and cosy Apartment,318372127,Lisa,Mitte,Wedding Zentrum,52.54534423876857,13.359229491815205,Private room,84.0,3,1,5,Unknown
786310180116401185,Zentrale 2 Zimmer-Wohnung in Berlin Kreuzberg,266585658,Sahin,Mitte,Alexanderplatz,52.50635219999999,13.4169618,Entire home/apt,77.0,3,2,234,"First name and Last name: Sahin cihangir <br/> Contact address: Schillerstr 95, 10625 , Berlin, Berlin <br/>Listing address: Heinrich-Heine-Platz 13, 1.OG , 10179 , Berlin, Berlin"
786310333020320107,2 Zimmer-Wohnung  mit Balkon in Berlin-Kreuzberg,266585658,Sahin,Mitte,Alexanderplatz,52.50635219999999,13.4169618,Entire home/apt,83.0,2,2,146,"First name and Last name: Sahin cihangir <br/> Contact address: Schillerstr 95, 10625, Berlin, Berlin <br/>Listing address: Heinrich-Heineplatz 13, 10179, Berlin, Berlin"
786785720814196548,Double or Twin-Deluxe-Private Bathroom,491666522,Anas,Neukölln,Neuköllner Mitte/Zentrum,52.46659969886248,13.440140144251142,Private room,136.0,1,3,312,"First name and Last name: Anas Goranov <br/> Contact address: Walterstraße 9, 12051, Berlin, Deutschland <br/>Listing address: Silbersteinstraße 5-7, 12051, Berlin, Deutschland"
786785762986729653,Double or Twin-Standard-Shared Bathroom,491666522,Anas,Neukölln,Neuköllner Mitte/Zentrum,52.46640170014077,13.441798271496848,Private room,124.0,1,3,350,"First name and Last name: Anas Goranov <br/> Contact address: Walterstraße 9, 12051, Berlin, Deutschland <br/>Listing address: Silbersteinstraße 5-7, 12051, Berlin, Deutschland"
786786935383503094,Single room-Standard-Shared Bathroom,491666522,Anas,Neukölln,Neuköllner Mitte/Zentrum,52.46641,13.44156,Private room,114.0,1,3,332,"First name and Last name: Anas Goranov <br/> Contact address: Walterstraße 9, 12051, Berlin, Deutschland <br/>Listing address: Silbersteinstraße 5-7, 12051, Berlin, Deutschland"
786813694676801717,Cozy apartment in Mitte,8601943,Laura,Mitte,Alexanderplatz,52.50509775182669,13.411527182396531,Entire home/apt,130.0,4,1,57,01/Z/RA/014644-22
786833707781544447,"Stylish, Cozy Guest House with Terrace & Pool",55309193,Yannik,Treptow - Köpenick,Altglienicke,52.40709993312937,13.554874902434936,Entire home/apt,92.0,2,1,182,09/Z/AZ/003667-22
787492130913358786,Chic + Cozy - Studio-Apartment,7435626,Vivian,Treptow - Köpenick,Alt  Treptow,52.49126087004596,13.450371107934568,Entire home/apt,91.0,2,1,94,09/Z/RA/003912-23
788045397508116954,Wardenburg,487150427,Favorent,Mitte,Moabit West,52.517818970002025,13.332531775765416,Entire home/apt,333.0,7,5,342,01/Z/AZ/014686-22
788213057300144590,Spacious apartment with small garden,915251,Florian,Steglitz - Zehlendorf,Zehlendorf  Nord,52.4675680448291,13.302314208010715,Entire home/apt,120.0,92,1,195,Unknown
789922917893565623,Gemütliche Zwei Zimmer Wohnung,452544785,Yüksel,Tempelhof - Schöneberg,Tempelhof,52.4751,13.38222,Entire home/apt,56.0,92,4,217,Unknown
789948313849498896,A breath standing over Berlin,27998207,Mariane,Neukölln,Neuköllner Mitte/Zentrum,52.46796447558744,13.433503596322796,Private room,42.0,1,1,230,"First name and Last name: Mariane. Michel  <br/> Contact address: Emser Straße 11, 12051, Berlin, Germany  <br/>Listing address: Emser Straße 31, 12051, Berlin , Germany "
790981362968592846,"The Weinert Suites
Studio Suite",100846740,Dan Redlich,Pankow,Prenzlauer Berg Nord,52.55018,13.42427,Entire home/apt,250.0,1,2,325,03/Z/AZ/007729-22
791179421306968763,Beautiful apartment with bay view,492992328,Sigrid,Lichtenberg,Rummelsburger Bucht,52.4932885,13.4859782,Entire home/apt,133.0,2,1,137,11/Z/AZ/002698-23
791267392051140941,Private room in Berlin-Mitte by the water,74573337,Mo,Mitte,Alexanderplatz,52.5333199,13.3696629,Private room,80.0,1,1,41,01/Z/AZ/014972-23
791763142557669235,"Blueground | Charlottenburg, nr KaDeWe",434485440,Blueground,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49972,13.30854,Entire home/apt,86.0,90,302,158,"Legal entity name and Legal form: BLUEGROUND GERMANY GmbH <br/>Legal representatives or Trade register number: HRB 232347 B <br/> Entity address: Akazienstraße 3a, 10823 , Berlin, Germany <br/>Listing address: Kurfürstendamm 167-168 #50, 10707, Berlin, Germany"
791763397012068102,"Blueground | Charlottenburg, nr Grunewald",434485440,Blueground,Charlottenburg-Wilm.,Grunewald,52.4834109,13.2914019,Entire home/apt,74.0,90,302,140,"Legal entity name and Legal form: BLUEGROUND GERMANY GmbH <br/>Legal representatives or Trade register number: HRB 232347 B <br/> Entity address: Akazienstraße 3a, 10823, Berlin, Germany <br/>Listing address: Hohenzollerndamm 68A #7, 14199, Berlin, Germany"
791763683622730490,"Blueground | Kreuzberg, nr Museum Island",434485440,Blueground,Mitte,Alexanderplatz,52.5112434,13.4160581,Entire home/apt,200.0,90,302,0,"Legal entity name and Legal form: BLUEGROUND GERMANY GmbH <br/>Legal representatives or Trade register number: HRB 232347 B <br/> Entity address: Akazienstraße 3a, 10823, Berlin, Germany <br/>Listing address: Köpenicker Str. 79 #141, 10179, Berlin, Germany"
791828074434705689,Boxi Studios Berlin,489714029,Flo,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51234611048479,13.455838366672678,Entire home/apt,283.0,1,5,338,"Legal entity name and Legal form: Homaris Boxhagener GmbH <br/>Legal representatives or Trade register number: HRB232642B <br/> Entity address: Brunnenstr. 4, 10119, Berlin, Deutschland <br/>Listing address: Boxhagener Str. 17, 10245, Berlin, Deutschland"
791921785972465654,Apartment at Rosenthaler Platz,175463482,Flo,Mitte,Brunnenstr. Süd,52.530491,13.400809,Entire home/apt,281.0,1,9,326,"Legal entity name and Legal form: Indepecon GmbH <br/>Legal representatives or Trade register number: HRB190892B <br/> Entity address: Brunnenstr. 4, 10119, Berlin, Deutschland <br/>Listing address: Brunnenstr. 4, 10119, Berlin, Deutschland"
791933221622938354,Atelierwohnung im Gartenhaus,25049986,Anca,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.493693,13.3968667,Entire home/apt,115.0,1,11,245,"Legal entity name and Legal form: Jan Rösler <br/>Legal representatives or Trade register number: Jan Rösler <br/> Entity address: Mittenwalder Strasse 8, 10961, Berlin, Deutschland <br/>Listing address: Mittenwalder Strasse 8, 10961, Berlin, Deutschland"
792493747569291856,Großzügige Wohnung mit Balkon,249471327,Anna,Pankow,Weißensee Ost,52.5530188,13.4697485,Entire home/apt,50.0,93,1,78,Unknown
792662996484986636,Biesdorf-verkehrsgünstig und ruhig,493330777,Petra,Marzahn - Hellersdorf,Biesdorf,52.50112720000001,13.5558806,Entire home/apt,110.0,2,2,342,10/Z/AZ/005223-22
792685190186433734,Modern und zentral im Baudenkmal,493337190,Stefan,Mitte,Alexanderplatz,52.51730970943308,13.42580970609977,Entire home/apt,99.0,93,1,268,Unknown
792712868828558222,gemütliche Ferienwohnung Berlin,493330777,Petra,Marzahn - Hellersdorf,Biesdorf,52.50135905908313,13.554943534509787,Entire home/apt,88.0,2,2,338,10/Z/AZ/005223-22
792786819225584177,Cozy Flat in City Center,21995238,Cihangir,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4914926,13.4033231,Entire home/apt,65.0,92,1,364,Unknown
792795513324956525,Zimmer in Moabit mit Loggia,13176887,Rebecca,Mitte,Moabit West,52.5298428,13.3358041,Private room,50.0,1,1,116,01/Z/AZ/014915-22
793373221274263677,200 m² Apartment-14 Gäste-2 Bäder,493479818,Jan,Lichtenberg,Neu Lichtenberg,52.50459234375376,13.490007622786846,Entire home/apt,279.0,3,1,302,"Legal entity name and Legal form: Jan Babenschneider <br/>Legal representatives or Trade register number: Jan Babenschneider <br/> Entity address: Nordring 6, 12681, Berlin, Deutschland <br/>Listing address: Rupprechtstraße 7a, 10317, Berlin, Deutschland"
793508841719188110,Boutique bright trendy apartment,4361155,Joost,Neukölln,Reuterstraße,52.49232619487251,13.427656288212363,Entire home/apt,248.0,3,1,260,08/Z/RA/012054-22
795395444328590568,Wohnen im Baudenkmal,448894007,Thomas,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51499317560582,13.45868744150144,Entire home/apt,144.0,5,2,260,"First name and Last name: Thomas Fischer <br/> Contact address: Frankfurter Allee, 22, 10247, Berlin, Deutschland <br/>Listing address: Frankfurter Allee, 22, 10247, Berlin, Deutschland"
795738568541225211,"Ein wunderschönes, großes Zimmer in Berlin",13220307,Betty,Neukölln,Reuterstraße,52.4938277676069,13.425541153810608,Private room,72.0,5,3,121,"First name and Last name: Betty Boomy <br/> Contact address: Bürknerstraße , 12047, Berlin, Deutschland  <br/>Listing address: Bürknerstraße 12, 12047, Berlin , Deutschland "
795762011418032035,Studio in the heart of Berlin,12843549,Aigulia,Mitte,Regierungsviertel,52.50955384232073,13.403964098122165,Entire home/apt,40.0,92,1,232,Unknown
796112325202206757,Private Studio in Schöneberg,312872781,Simon,Tempelhof - Schöneberg,Schöneberg-Nord,52.49867327482291,13.349990655630634,Private room,46.0,30,6,353,"Legal entity name and Legal form: Two Five Home GmbH <br/>Legal representatives or Trade register number: HRB 192339 B <br/> Entity address: Lietzenburgerstraße 54, 10719 Berlin, Berlin, Deutschland <br/>Listing address: Motzstraße 19, 10777, Berlin, Deutschland"
796178887808749782,Gemütliches Zimmer neben U-& S-Bahn,1823098,Eleni,Steglitz - Zehlendorf,Schloßstr.,52.4601413,13.3260297,Private room,55.0,10,4,308,06/Z/AZ/003674-21
796201575430784315,Beautiful and bright Altbau @ U6,18658495,Esra,Mitte,Alexanderplatz,52.53656241865982,13.375675604651528,Entire home/apt,185.0,3,1,167,"First name and Last name: Esra Poyraz <br/> Contact address: Chausseestraße 55, 10115, Berlin, Berlin  <br/>Listing address: Chausseestraße 55, 10115, Berlin, Berlin"
796308861996816309,Grosszügige Altbauwohnung - 150 qm - Toplage !,48221367,Madelonne,Tempelhof - Schöneberg,Friedenau,52.4663,13.34348,Entire home/apt,198.0,3,1,41,07/Z/RA/016254-23
796796217891735512,Corbusier-Flat fully equipped,1212354,Thomas,Charlottenburg-Wilm.,Heerstrasse,52.50967171608863,13.241562997303468,Entire home/apt,300.0,100,1,304,Unknown
796950859914776742,"3 rooms apartment, 2 min walk to S-Bahn Biesdorf",53990369,Artem,Marzahn - Hellersdorf,Biesdorf,52.51232009285765,13.556280053967296,Entire home/apt,135.0,5,1,56,10/Z/ZA/006663-23
797566188054258562,Design-Studio im Herzen Berlins,8912086,MAVO Hospitality,Charlottenburg-Wilm.,Kurfürstendamm,52.5020326,13.3243123,Entire home/apt,129.0,7,47,81,"Legal entity name and Legal form: BÜROMA-APART Apartmentvermietung GmbH <br/>Legal representatives or Trade register number: HRB 213025 <br/> Entity address: Berliner Straße 29, 73728 , Esslingen, Deutschland <br/>Listing address: Kurfürstendamm 210, 10719, Berlin, Deutschalnd"
797709007312425068,Comfortable guest house near water 2,494458343,Maximilian,Treptow - Köpenick,Grünau,52.40907036441285,13.590394241856313,Entire home/apt,108.0,1,2,327,09/Z/AZ/003895-23
797758856144797765,Gemütliche 2-Zimmer-Wohnung zentral,438090504,Steve,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51834,13.46863,Entire home/apt,175.0,2,2,296,02/Z/AZ/016578-22
797865328816858971,Central bright apartment in hip area,21160000,Elena,Pankow,Pankow Süd,52.55393231932522,13.421595974389795,Private room,54.0,92,1,362,Unknown
797905515277201919,The heart of Kreuzberg,33922141,Alican,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49015265459671,13.383532650768757,Entire home/apt,147.0,1,2,97,02/Z/RA/018973-24
797905522226460155,"The heart of Kreuzberg, right next to Viktoriapark",33922141,Alican,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49007752008695,13.38361881673336,Private room,110.0,1,2,232,02/Z/RA/018973-24
798242911569518931,Cozy & Warm Studio Next to Park,11504646,Anna,Tempelhof - Schöneberg,Tempelhof,52.468725011841904,13.39131080892626,Entire home/apt,51.0,92,1,365,Unknown
798416193829159604,Central & Quiet stylish apartment B,171262403,Jonas,Mitte,Brunnenstr. Nord,52.53961356949512,13.376940619202076,Entire home/apt,146.0,4,3,102,"Legal entity name and Legal form: JVS <br/>Legal representatives or Trade register number: HRB142309B <br/> Entity address: Gerichtstr 54, 13344, Berlin, Deutschland <br/>Listing address: Neue Hochstraße 3, 13347, Berlin, Deutschland"
798462813111327157,Private Room in Kollwitz Kiez with loft bed,10270866,Jerome,Pankow,Prenzlauer Berg Südwest,52.538106,13.4188226,Private room,51.0,3,2,27,03/Z/AF/004481-19
798466267299061181,Stylish Super Central Front Apartment,30893953,Alex,Mitte,Brunnenstr. Nord,52.53974932828677,13.375423777867171,Entire home/apt,130.0,4,2,124,"Legal entity name and Legal form: JVS <br/>Legal representatives or Trade register number: HRB142309B <br/> Entity address: Gerichtstr. 54, 13347, Berlin, Deutschland <br/>Listing address: Neu Hochstr. 3, 13347, Berlin, Deutschland"
798586109549068377,"Colorful apartment in Schillerkiez, Neukölln",564509,Taro,Neukölln,Schillerpromenade,52.4762648,13.4218624,Entire home/apt,88.0,92,1,363,Unknown
799171151965858244,Dreamy Apartment in Berlin Center,437845690,Greta India,Mitte,Brunnenstr. Süd,52.53426,13.40744,Entire home/apt,86.0,92,1,365,Unknown
799726036638188032,Ruhiger großer Design Traum mitten in Kreuzberg,23105336,Myriam,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4972407960131,13.442267449603936,Private room,58.0,3,3,12,02/Z/AZ/016362-22
799729024239819026,Idylle in bester Lage Kreuzbergs,23105336,Myriam,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49718622742201,13.44212616462818,Private room,64.0,3,3,13,02/Z/AZ/016362-22
799746928763041472,Komfortables 2 Zimmer Apartment in Berlin Treptow,373041418,Klaus,Treptow - Köpenick,Adlershof,52.4361991,13.5450787,Entire home/apt,115.0,7,3,297,09/Z/AZ/003724-22
799865060000804121,Ruhige 2 Zimmer Wohnung,65402296,Daniel,Tempelhof - Schöneberg,Tempelhof,52.46037925217793,13.383772527874177,Entire home/apt,157.0,2,1,170,07/Z/RA/016261-23
799883479729708626,Mitten drin im Berliner Flair im Bezirk Mitte,494958312,Thomas,Mitte,Alexanderplatz,52.5333991,13.3717674,Entire home/apt,142.0,2,1,328,Unknown
800408301969623053,Central. Homy. Green. Loft in the heart of Berlin,57874657,Tatjana,Charlottenburg-Wilm.,Grunewald,52.49214923176074,13.291496312848194,Entire home/apt,95.0,2,3,353,04/Z/RA/014717-23
800444888088799566,spacious 2 bedroom apartment,495111045,Christian,Mitte,Alexanderplatz,52.5258256435428,13.40609034643459,Entire home/apt,79.0,92,1,228,Unknown
800505609368394124,Feel at home in Wedding,27710481,Daisy,Tempelhof - Schöneberg,Tempelhof,52.458876708350495,13.388281485432117,Entire home/apt,72.0,3,1,18,07/Z/RA/015505-23
800641646579603138,"Blueground | Charlottenburg, next to Spree",434485440,Blueground,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.5187476,13.3079929,Entire home/apt,89.0,90,302,46,"Legal entity name and Legal form: BLUEGROUND GERMANY GmbH <br/>Legal representatives or Trade register number: HRB 232347 B <br/> Entity address: Akazienstraße 3a, 10823 , Berlin, Germany <br/>Listing address: Arcostraße 3, 10587, Berlin, Germany"
801274651309945760,Luxuriös ausgestattetes Haus in zentraler Lage,107764182,Marie,Pankow,Prenzlauer Berg Ost,52.528777628378826,13.448776579221333,Entire home/apt,299.0,5,1,210,03/Z/RA/007662-22
801512064531790001,Grandioser Ausblick in Berlin Mitte,495383048,Katrin,Mitte,Brunnenstr. Süd,52.53593157130777,13.380591169717912,Entire home/apt,159.0,7,1,64,01/Z/RA/015176-23
802046680775881096,Perfect location Perfect for families,33216537,Elad,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49432565833826,13.420532616018278,Entire home/apt,113.0,25,1,343,"First name and Last name: elad ahuel  <br/> Contact address: sonnenallee 186, 12059, Berlin , Germany  <br/>Listing address: bockhstr 40, 10967, berlin, Germany "
802054834712131711,Sonnige zwei Zimmerwohnung 90qm,53597265,Marlies,Charlottenburg-Wilm.,Grunewald,52.48384212392161,13.275006744206644,Entire home/apt,96.0,92,2,365,Unknown
802115821947251110,Comfortable guest house near water 1,494458343,Maximilian,Treptow - Köpenick,Grünau,52.40919275545986,13.590309344303192,Entire home/apt,98.0,2,2,303,09/Z/AZ/003895-23
802181640006496668,Cute Apartment on Berlin rooftops,495553603,Gérard,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49144254884791,13.420193319317434,Entire home/apt,81.0,1,1,112,02/Z/AZ/017274-23
802651846496831799,"Zentral, groß (110qm), WLAN",271473284,Neli,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.505663661953406,13.470375675671493,Entire home/apt,175.0,2,1,21,02/Z/RA/014190-21
802676652010760233,Bright design flat in P'Berg/Mitte,15988651,Kristina,Pankow,Prenzlauer Berg Südwest,52.52882923877564,13.416034324495454,Entire home/apt,300.0,4,1,83,03/Z/RA/008094-23
802719130820676081,Dachgeschosswohnung im Schillerkiez,4585116,Josefine,Neukölln,Neuköllner Mitte/Zentrum,52.47734,13.42679,Entire home/apt,160.0,1,1,146,08/Z/AZ/012400-23
802751400366276232,Guestroom in a Berlin Families House,14148383,Stefan,Spandau,Falkenhagener Feld,52.55018,13.17482,Private room,46.0,1,1,350,05/Z/AZ/010604-22
803377360993451199,"Bright, spacious & central flat in Berlin",5385927,Christine,Pankow,Prenzlauer Berg Südwest,52.531190160304014,13.411334022756211,Entire home/apt,268.0,3,1,266,03/Z/AZ/007586-22
804013595350456058,"Mitte, parc, vue Spree, piscine",18437793,Bertrand,Mitte,Alexanderplatz,52.5224533,13.3863251,Entire home/apt,210.0,150,1,364,Unknown
804280035406038907,"Gemütliches Zimmer, Arkonaplatz",59501587,Frauke,Mitte,Brunnenstr. Süd,52.53789778614841,13.39926855166374,Private room,70.0,2,1,27,01/Z/AZ/014634-22
804366735340912649,ruhiges Zimmer nahe Ku'damm,22928792,Bernd,Charlottenburg-Wilm.,Barstraße,52.48127433797431,13.31660583615303,Private room,74.0,3,1,104,04/Z/AZ013326-23.
805537947667596962,City West 3 Room Apartment,430095661,Hanna,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.4800873,13.3271804,Entire home/apt,146.0,3,2,94,04/Z/RA/011698-22
805582936303706337,Best location sunny single room,224824217,Sophia,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49041833175775,13.391543153031783,Private room,29.0,92,10,365,Unknown
805600316785192932,"Blueground | Neukölln, nr Schillerkiez",434485440,Blueground,Neukölln,Neuköllner Mitte/Zentrum,52.47944,13.43674,Entire home/apt,101.0,90,302,0,"Legal entity name and Legal form: BLUEGROUND GERMANY GmbH <br/>Legal representatives or Trade register number: HRB 232347 B <br/> Entity address: Akazienstraße 3a, 10823 , Berlin, Germany <br/>Listing address: Rollbergstraße 1, 12053, Berlin, Germany"
805600666522257922,"Blueground | Mitte, nr Bürgerpark Pankow",434485440,Blueground,Pankow,Pankow Zentrum,52.5664131,13.3964915,Entire home/apt,108.0,90,302,230,"Legal entity name and Legal form: BLUEGROUND GERMANY GmbH <br/>Legal representatives or Trade register number: HRB 232347 B <br/> Entity address: Akazienstraße 3a  , 10823, Berlin, Germany <br/>Listing address: Wollankstraße 13, 13187, Berlin, Germany"
805672290337696372,"Blueground | Neukölln, nr Hasenheide",434485440,Blueground,Neukölln,Rixdorf,52.479007,13.446242,Entire home/apt,108.0,90,302,322,"Legal entity name and Legal form: BLUEGROUND GERMANY GmbH <br/>Legal representatives or Trade register number: HRB 232347 B <br/> Entity address: Akazienstraße 3a , 10823 , Berlin, Germany <br/>Listing address: Sonnenallee 149, 12059, Berlin, Germany"
805674809270020431,"Blueground | Schöneberg, great location",434485440,Blueground,Tempelhof - Schöneberg,Schöneberg-Süd,52.48003619999999,13.3472182,Entire home/apt,97.0,90,302,173,"Legal entity name and Legal form: BLUEGROUND GERMANY GmbH <br/>Legal representatives or Trade register number: HRB 232347 B <br/> Entity address: Akazienstraße 3a, 10823 Berlin, 10823, Berlin, Germany <br/>Listing address: Kärntener Str. 4 #128, 10827, Berlin, Germany"
805677325554900497,"Blueground | Friedrichshain, nr Spree",434485440,Blueground,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5136897,13.4563407,Entire home/apt,199.0,90,302,261,"Legal entity name and Legal form: BLUEGROUND GERMANY GmbH <br/>Legal representatives or Trade register number: HRB 232347 B <br/> Entity address: Akazienstraße 3a , 10823 , Berlin, Germany <br/>Listing address: Boxhagener Str. 114, 10245, Berlin, Germany"
805917328289699007,Private room in a unique rooftop apartment,18487901,André,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50447029413114,13.466212076096404,Private room,102.0,2,1,29,02/Z/AZ/016814-23
806254651553489689,Sonnig und Helle Wohnung Alexanderplatz in 15min,461205981,Jelo Stay,Pankow,Pankow Süd,52.5532316,13.4286846,Entire home/apt,287.0,2,6,29,"Legal entity name and Legal form: Jelo Immobilien GmbH <br/>Legal representatives or Trade register number: HRB 218588 B <br/> Entity address: Helmkrautstr. 35a, 13503, Berlin, Deutschland <br/>Listing address: Herthastraße 4, 13189, Berlin, Deutschland"
